0.036369,0.69238
0.19385,0.29329
0.74955,0.74785
0.30818,0.53474
0.74905,0.32792
0.85204,0.92102
0.099355,0.82847
0.59778,0.52299
0.7206,0.12268
0.56871,0.09234
0.23511,0.67296
0.91064,0.71043
0.95062,0.98087
0.51632,0.96235
0.70709,0.40207
0.7988,0.18692
0.19969,0.38935
0.10684,0.88512
0.61857,0.59522
0.022224,0.6282
0.037562,0.96066
0.11536,0.23976
0.8187,0.31803
0.3769,0.2862
0.22916,0.91801
0.36814,0.80855
0.17454,0.97746
0.77478,0.1731
0.33003,0.80519
0.31578,0.3644
0.72459,0.56188
0.58495,0.28841
0.77776,0.71868
0.35958,0.32852
0.18473,0.67699
0.57369,0.83355
0.48309,0.042501
0.42163,0.96417
0.31733,0.1322
0.97257,0.13686
0.25822,0.65243
0.5671,0.33012
0.35207,0.97763
0.31203,0.66334
0.0093976,0.91564
0.66813,0.14417
0.88569,0.10404
0.42132,0.93968
0.85858,0.73453
0.94799,0.02326
0.37611,0.10807
0.20329,0.10735
0.17917,0.28182
0.30629,0.86278
0.85031,0.10976
0.5256,0.57409
0.82844,0.92195
0.10688,0.97837
0.61714,0.9044
0.56683,0.050672
0.26094,0.41246
0.0023081,0.31165
0.28726,0.42323
0.82127,0.9148
0.89512,0.28466
0.99581,0.57495
0.0084384,0.80654
0.73284,0.71863
0.084617,0.90114
0.63335,0.055391
0.80509,0.8601
0.82996,0.0077555
0.56722,0.71789
0.26004,0.7109
0.78453,0.17554
0.16921,0.86966
0.27426,0.15656
0.0049032,0.91196
0.39756,0.23381
0.026552,0.68606
0.8547,0.6399
0.20489,0.15759
0.86035,0.28969
0.056125,0.19852
0.22351,0.93181
0.045281,0.54073
0.75099,0.95256
0.69806,0.21746
0.91879,0.64503
0.90892,0.78622
0.80552,0.40026
0.99968,0.8368
0.80077,0.16305
0.32292,0.20331
0.025145,0.34398
0.73282,0.24913
0.47279,0.3457
0.39259,0.98638
0.86001,0.62395
0.057462,0.59626
0.38455,0.57729
0.14184,0.40303
0.045681,0.54545
0.69799,0.77743
0.91351,0.4704
0.38355,0.088387
0.24311,0.9339
0.9071,0.043598
0.70202,0.6487
0.89564,0.73302
0.94797,0.093224
0.93669,0.78555
0.99679,0.92482
0.39694,0.56425
0.65994,0.45425
0.82295,0.79354
0.62237,0.28378
0.70051,0.9921
0.48952,0.98598
0.50882,0.53618
0.77971,0.8944
0.040486,0.23555
0.90101,0.47851
0.73205,0.90757
0.61578,0.66374
0.75519,0.43575
0.28447,0.85399
0.20625,0.39604
0.65219,0.46861
0.92812,0.45
0.80457,0.32398
0.35044,0.87082
0.27019,0.8833
0.74462,0.34301
0.72299,0.95392
0.85672,0.30973
0.91882,0.93151
0.26901,0.1619
0.68815,0.95294
0.618,0.87852
0.071553,0.50717
0.1884,0.018244
0.33557,0.77815
0.31105,0.35946
0.4202,0.84855
0.087739,0.43306
0.55987,0.60578
0.66763,0.37758
0.1153,0.72141
0.31566,0.31617
0.9808,0.94935
0.88587,0.84975
0.022758,0.7756
0.86329,0.29952
0.24499,0.8727
0.4336,0.37508
0.13538,0.79842
0.2156,0.81679
0.77473,0.99901
0.087186,0.045089
0.40038,0.2368
0.59011,0.43091
0.19652,0.84724
0.69681,0.38644
0.59297,0.12281
0.46419,0.91526
0.24115,0.18233
0.41277,0.59078
0.77049,0.81235
0.035339,0.26116
0.60755,0.98581
0.079474,0.44126
0.41538,0.22526
0.98548,0.18472
0.84265,0.69824
0.052403,0.8752
0.72752,0.76896
0.11496,0.26143
0.48538,0.98571
0.86859,0.044184
0.016704,0.34415
0.81891,0.67318
0.78387,0.056734
0.19371,0.054571
0.91284,0.56487
0.68369,0.65095
0.88839,0.23703
0.71287,0.62692
0.48489,0.53004
0.83322,0.51428
0.090746,0.70163
0.025492,0.37369
0.33573,0.61403
0.48692,0.30729
0.22536,0.092897
0.55471,0.66292
0.68115,0.028575
0.83494,0.38454
0.89587,0.072052
0.4376,0.29192
0.39966,0.21316
0.44012,0.722
0.30963,0.70503
0.44695,0.71512
0.96439,0.36122
0.46235,0.54647
0.49599,0.35783
0.02154,0.94096
0.19229,0.44479
0.89813,0.11082
0.38929,0.86512
0.10205,0.035555
0.3497,0.22326
0.17855,0.13796
0.24909,0.30258
0.64098,0.25419
0.97575,0.73118
0.92066,0.63769
0.053807,0.97525
0.90308,0.33108
0.19,0.42069
0.99262,0.48043
0.3265,0.90983
0.22754,0.57212
0.94371,0.42484
0.81085,0.45442
0.92444,0.95121
0.7185,0.58295
0.87926,0.39144
0.86506,0.55808
0.35743,0.98655
0.13628,0.78362
0.80578,0.088222
0.68112,0.3785
0.43139,0.7695
0.94712,0.19941
0.95117,0.35308
0.032081,0.21768
0.27617,0.0033051
0.067753,0.19163
0.82695,0.45024
0.39632,0.68183
0.58118,0.46807
0.34353,0.12838
0.97121,0.80368
0.60341,0.075973
0.66764,0.12308
0.86333,0.87106
0.42009,0.68544
0.073411,0.51191
0.8714,0.6165
0.69465,0.83255
0.84142,0.010568
0.67625,0.52201
0.7014,0.38386
0.89542,0.058756
0.58741,0.7143
0.3252,0.77812
0.99485,0.71665
0.20754,0.11985
0.28625,0.32363
0.83311,0.86618
0.77025,0.67517
0.20058,0.23932
0.76477,0.028475
0.61592,0.26386
0.96427,0.74856
0.50369,0.43082
0.4787,0.95018
0.5857,0.084484
0.97959,0.016428
0.3491,0.61461
0.261,0.21352
0.58994,0.75366
0.74538,0.71205
0.081984,0.40653
0.37496,0.24293
0.087008,0.52931
0.31815,0.79237
0.45323,0.77154
0.16108,0.37295
0.059868,0.436
0.44487,0.98669
0.28527,0.89619
0.19918,0.73547
0.50981,0.22071
0.019478,0.069136
0.8301,0.08859
0.20039,0.26243
0.42656,0.15146
0.73309,0.36414
0.5268,0.68104
0.2693,0.10213
0.76784,0.88708
0.95441,0.46724
0.11769,0.53488
0.024888,0.081118
0.42204,0.13855
0.064384,0.032083
0.1256,0.27342
0.092418,0.76062
0.23269,0.93873
0.21119,0.015316
0.60981,0.064294
0.39453,0.66729
0.7267,0.56279
0.9613,0.23651
0.75022,0.89268
0.07874,0.46161
0.86795,0.60518
0.36277,0.3145
0.79701,0.13487
0.78639,0.92812
0.33135,0.95791
0.94999,0.98927
0.82849,0.22267
0.62913,0.36796
0.29562,0.71317
0.617,0.029266
0.9885,0.5964
0.34401,0.34765
0.23964,0.445
0.00039711,0.1461
0.90929,0.1767
0.62754,0.58289
0.78623,0.41911
0.74872,0.30261
0.6169,0.45497
0.1834,0.40389
0.84359,0.89228
0.71599,0.42059
0.6518,0.74094
0.61281,0.26747
0.87379,0.24425
0.79268,0.16536
0.72442,0.60717
0.40915,0.61507
0.99765,0.92751
0.62381,0.95822
0.35317,0.80181
0.18272,0.61265
0.3209,0.8884
0.25561,0.51888
0.94108,0.46333
0.89291,0.2462
0.98805,0.75798
0.95247,0.59486
0.87421,0.0048728
0.16224,0.6532
0.14669,0.95533
0.6498,0.49874
0.79009,0.6046
0.072302,0.7135
0.24452,0.062977
0.010707,0.18244
0.23254,0.87802
0.25485,0.78564
0.91219,0.93871
0.36755,0.30021
0.038034,0.85721
0.65083,0.81773
0.81637,0.83041
0.08375,0.43545
0.011481,0.54058
0.36562,0.9136
0.41277,0.59772
0.41602,0.0068711
0.46338,0.27234
0.46601,0.13747
0.54816,0.7087
0.53269,0.041507
0.50769,0.43674
0.78109,0.68036
0.28997,0.55174
0.5505,0.17794
0.57467,0.085545
0.20389,0.18677
0.55524,0.36876
0.21412,0.93109
0.54916,0.69664
0.06977,0.16634
0.86045,0.7735
0.20838,0.4132
0.23863,0.70861
0.38059,0.33214
0.28737,0.55106
0.75052,0.99647
0.31894,0.66718
0.10737,0.88895
0.80614,0.35826
0.25206,0.43402
0.5039,0.73305
0.039851,0.99453
0.62419,0.47665
0.38744,0.33156
0.30827,0.60534
0.33205,0.77316
0.93159,0.38565
0.46799,0.20386
7.0993e-05,0.38667
0.72578,0.065032
0.39948,0.43232
0.022924,0.68973
0.63774,0.50656
0.43935,0.71692
0.59177,0.30122
0.61798,0.70601
0.4541,0.91521
0.049085,0.7058
0.71969,0.13312
0.74009,0.66547
0.4048,0.37556
0.051413,0.50244
0.948,0.39901
0.87739,0.96044
0.82765,0.11567
0.44864,0.56122
0.88447,0.46723
0.85372,0.15894
0.64774,0.5252
0.50678,0.31974
0.076023,0.78134
0.36241,0.062934
0.23109,0.62234
0.86018,0.63705
0.63439,0.081105
0.73146,0.84631
0.15636,0.86194
0.94965,0.75872
0.40042,0.93773
0.61139,0.64762
0.79849,0.99603
0.68637,0.73622
4.8345e-05,0.057479
0.50266,0.0093453
0.98562,0.83091
0.0070037,0.33501
0.040929,0.26897
0.10342,0.1083
0.60341,0.18166
0.04619,0.3838
0.42187,0.8371
0.35586,0.7617
0.69767,0.98724
0.36298,0.711
0.32456,0.34484
0.67748,0.53759
0.58325,0.74418
0.24045,0.92939
0.37487,0.1284
0.20473,0.22099
0.25864,0.32801
0.84731,0.33814
0.42704,0.8673
0.65698,0.67572
0.53127,0.016983
0.93702,0.51744
0.33342,0.5123
0.36091,0.39604
0.74649,0.92071
0.86393,0.99176
0.022054,0.5547
0.84952,0.5708
0.80763,0.23213
0.54278,0.79821
0.43378,0.23784
0.60244,0.57331
0.33511,0.61943
0.77811,0.45373
0.09672,0.75441
0.45195,0.56587
0.76195,0.77787
0.62583,0.73419
0.0014915,0.96541
0.017172,0.763
0.45685,0.56686
0.22156,0.59969
0.37142,0.59128
0.44123,0.96165
0.06069,0.44162
0.36404,0.69248
0.37687,0.23586
0.30124,0.77061
0.91839,0.16
0.47735,0.078655
0.18039,0.31066
0.29704,0.32425
0.8293,0.1769
0.61812,0.24601
0.6636,0.99184
0.6162,0.6113
0.26127,0.483
0.8725,0.24427
0.0053681,0.97391
0.36526,0.71542
0.59197,0.69839
0.92484,0.17484
0.458,0.47039
0.42421,0.80509
0.65496,0.10971
0.76424,0.79501
0.37964,0.86803
0.45407,0.097349
0.6438,0.065845
0.73515,0.060283
0.63382,0.45503
0.78294,0.87942
0.034487,0.34785
0.10086,0.43669
0.041741,0.1312
0.16052,0.6534
0.835,0.53749
0.55943,0.72911
0.17202,0.13213
0.9388,0.8942
0.54216,0.45795
0.83026,0.10063
0.31744,0.40104
0.23274,0.86828
0.70199,0.95745
0.51978,0.021395
0.28615,0.94496
0.027673,0.92191
0.1528,0.61096
0.78392,0.49017
0.51875,0.44475
0.41682,0.39682
0.10855,0.15191
0.63143,0.87017
0.12673,0.48567
0.58064,0.8599
0.1845,0.72821
0.49491,0.54257
0.33544,0.63076
0.20685,0.26908
0.10517,0.59181
0.15363,0.86631
0.87333,0.92554
0.72437,0.95112
0.0035842,0.066704
0.81042,0.94614
0.24562,0.49663
0.88594,0.068027
0.83928,0.15364
0.35557,0.29607
0.31525,0.16875
0.15419,0.73519
0.38842,0.8797
0.30544,0.85142
0.82118,0.67203
0.27988,0.7985
0.85145,0.10048
0.19529,0.52267
0.355,0.058688
0.34598,0.81365
0.58563,0.34569
0.45625,0.82892
0.038449,0.72496
0.38002,0.33729
0.54649,0.21146
0.068258,0.33984
0.21323,0.45929
0.7719,0.52875
0.63038,0.40121
0.80872,0.75192
0.02149,0.026939
0.011757,0.37465
0.3988,0.18668
0.2097,0.37198
0.58791,0.33085
0.82272,0.018512
0.74908,0.68523
0.92914,0.67234
0.52455,0.83304
0.53865,0.43639
0.66729,0.63574
0.87126,0.66512
0.18132,0.35577
0.69911,0.31853
0.18891,0.68977
0.19982,0.026314
0.77097,0.93992
0.5299,0.62654
0.0047146,0.1351
0.95536,0.93851
0.87728,0.46786
0.87231,0.9332
0.49403,0.97325
0.5311,0.28436
0.032261,0.53881
0.75016,0.012575
0.75835,0.15715
0.58356,0.35165
0.37012,0.77313
0.492,0.3202
0.52718,0.55348
0.44872,0.38012
0.1424,0.75021
0.65274,0.98507
0.67467,0.44712
0.74976,0.074627
0.30593,0.10044
0.80435,0.33623
0.29997,0.29221
0.27409,0.91698
0.27048,0.50476
0.76349,0.57922
0.31858,0.051684
0.357,0.26677
0.67548,0.78288
0.033538,0.53803
0.15002,0.93976
0.42155,0.53761
0.21289,0.41295
0.76007,0.96409
0.64331,0.59912
0.83965,0.94127
0.2078,0.76101
0.43835,0.11087
0.73212,0.28513
0.10475,0.2126
0.44456,0.41477
0.49055,0.50167
0.69443,0.8412
0.93081,0.77961
0.15515,0.58365
0.052681,0.51898
0.60868,0.29908
0.24294,0.69015
0.5583,0.62791
0.6785,0.77641
0.4665,0.86799
0.65841,0.026446
0.80835,0.61552
0.85644,0.19829
0.71088,0.86476
0.26333,0.9282
0.29611,0.84726
0.18585,0.038806
0.59938,0.52722
0.7783,0.36382
0.095766,0.070128
0.40998,0.24826
0.63125,0.059064
0.76531,0.23134
0.51561,0.93544
0.046789,0.80672
0.44064,0.038068
0.78127,0.96815
0.99115,0.93005
0.84928,0.045923
0.059986,0.32952
0.76673,0.71652
0.72491,0.031458
0.75468,0.24284
0.20143,0.30654
0.32384,0.834
0.59708,0.52183
0.97711,0.11549
0.45143,0.1393
0.49631,0.40454
0.97166,0.15931
0.763,0.94445
0.97977,0.12984
0.20283,0.22778
0.031669,0.026746
0.15815,0.89079
0.7197,0.7209
0.77728,0.20405
0.64496,0.34059
0.33806,0.59629
0.65465,0.61249
0.045656,0.065747
0.86748,0.17657
0.10296,0.17345
0.94697,0.85647
0.3795,0.57954
0.13452,0.20183
0.31288,0.67543
0.89868,0.099469
0.78079,0.0041122
0.19304,0.5617
0.17394,0.35647
0.89332,0.43198
0.77076,0.27407
0.79212,0.50581
0.21356,0.26296
0.19337,0.0058241
0.64674,0.92501
0.11129,0.49449
0.50591,0.22106
0.68492,0.88505
0.15703,0.12033
0.37337,0.53199
0.80837,0.17033
0.90932,0.96559
0.16069,0.94513
0.73795,0.49166
0.5557,0.16726
0.18786,0.71089
0.69001,0.75677
0.29982,0.47987
0.63227,0.83651
0.23578,0.83708
0.48934,0.57033
0.75826,0.78308
0.62021,0.47575
0.24778,0.77766
0.65321,0.896
0.33079,0.95642
0.1192,0.1313
0.65686,0.62641
0.94732,0.74959
0.84115,0.19088
0.14639,0.44376
0.68749,0.292
0.66421,0.43602
0.51049,0.67995
0.43472,0.253
0.38359,0.87214
0.84229,0.5362
0.25084,0.91239
0.29148,0.46591
0.56097,0.37314
0.62666,0.69349
0.44972,0.75692
0.86443,0.90845
0.95396,0.062301
0.81653,0.78346
0.72006,0.16787
0.12204,0.83285
0.082954,0.12946
0.83912,0.49205
0.35055,0.83937
0.90564,0.57857
0.57789,0.27563
0.051087,0.36234
0.21565,0.53434
0.14668,0.93821
0.4163,0.28331
0.87756,0.63981
0.092959,0.037742
0.92984,0.7572
0.93584,0.1874
0.26536,0.50963
0.035679,0.59204
0.46647,0.23906
0.58438,0.48582
0.72674,0.92062
0.33349,0.36253
0.063682,0.06354
0.89164,0.60651
0.82896,0.1741
0.37295,0.63126
0.76546,0.35682
0.4374,0.69107
0.51827,0.055032
0.56019,0.32688
0.24551,0.61282
0.12831,0.98282
0.61048,0.45466
0.61357,0.25333
0.23493,0.037222
0.85761,0.56477
0.1153,0.045709
0.88252,0.93779
0.38891,0.45392
0.29982,0.86966
0.75291,0.92704
0.26517,0.68152
0.52555,0.35724
0.22923,0.80164
0.056386,0.57626
0.82778,0.68026
0.11581,0.58243
0.54192,0.90906
0.62468,0.89837
0.00037582,0.45633
0.16362,0.18217
0.0095166,0.32785
0.753,0.023789
0.70371,0.0071705
0.35634,0.80353
0.67041,0.24255
0.090995,0.79257
0.82265,0.799
0.42322,0.20503
0.10159,0.49171
0.097589,0.85005
0.10636,0.62568
0.6187,0.21478
0.20099,0.97277
0.4232,0.53689
0.80902,0.83464
0.32892,0.81555
0.27335,0.55483
0.81883,0.42853
0.20647,0.29231
0.65457,0.80265
0.57601,0.98876
0.56371,0.50839
0.31468,0.1908
0.14566,0.54116
0.13022,0.24869
0.84267,0.39155
0.47461,0.2066
0.2317,0.78577
0.78104,0.47317
0.68242,0.47299
0.16122,0.71819
0.14119,0.128
0.66874,0.9508
0.65873,0.73484
0.64381,0.61864
0.18679,0.56163
0.8221,0.22776
0.61375,0.88507
0.93222,0.51403
0.66142,0.41864
0.2492,0.7753
0.046692,0.69721
0.037141,0.99028
0.71827,0.59291
0.24342,0.15633
0.14568,0.13079
0.043955,0.17036
0.80883,0.06602
0.84072,0.37528
0.22952,0.72636
0.74784,0.3891
0.28195,0.036016
0.33825,0.0056542
0.32921,0.65616
0.066634,0.75266
0.077153,0.067614
0.49483,0.33927
0.3761,0.49739
0.41659,0.31182
0.61969,0.67202
0.66353,0.80839
0.63551,0.67691
0.3402,0.93072
0.74476,0.63892
0.69551,0.57291
0.58658,0.99068
0.88274,0.054552
0.95721,0.085061
0.86008,0.96125
0.32036,0.40543
0.66359,0.68528
0.90563,0.40604
0.68541,0.99499
0.99912,0.83789
0.49939,0.24599
0.2729,0.41648
0.69341,0.36998
0.99501,0.7918
0.21038,0.032109
0.41573,0.79648
0.16201,0.034056
0.24972,0.018465
0.39371,0.44745
0.34017,0.83752
0.92852,0.796
0.45272,0.93687
0.52657,0.20131
0.50115,0.86268
0.81033,0.2558
0.80484,0.059681
0.11782,0.96868
0.61835,0.065506
0.77273,0.22954
0.28484,0.033078
0.26912,0.12782
0.46612,0.68003
0.37125,0.028296
0.47924,0.8519
0.43821,0.28222
0.25523,0.42199
0.14114,0.65331
0.26617,0.9216
0.34848,0.29235
0.25252,0.9668
0.017718,0.77941
0.45075,0.086315
0.90458,0.17889
0.65706,0.1903
0.14343,0.09918
0.2585,0.9099
0.79126,0.048425
0.72738,0.91002
0.82312,0.12204
0.9363,0.35366
0.19117,0.23177
0.52694,0.56072
0.28061,0.57331
0.40839,0.30277
0.23985,0.77345
0.35756,0.013865
0.16432,0.26716
0.0025297,0.93208
0.40666,0.83831
0.27962,0.022883
0.17728,0.96561
0.58566,0.39791
0.72152,0.51523
0.72126,0.73166
0.50859,0.55323
0.32593,0.98324
0.45484,0.53435
0.29688,0.64131
0.68303,0.33663
0.92473,0.98233
0.29175,0.88603
0.47599,0.10671
0.39154,0.62032
0.3189,0.87112
0.40019,0.58883
0.87759,0.76559
0.95316,0.74779
0.0043834,0.12625
0.60143,0.63674
0.78558,0.90357
0.63851,0.33376
0.11701,0.49089
0.71051,0.22538
0.09775,0.76401
0.58477,0.40479
0.84756,0.96011
0.23073,0.61239
0.19599,0.35358
0.037828,0.20846
0.82755,0.076715
0.028262,0.58529
0.36724,0.26376
0.17481,0.58372
0.50407,0.036906
0.49599,0.89651
0.86488,0.17527
0.57114,0.72094
0.17102,0.1186
0.90835,0.47679
0.66364,0.7427
0.50269,0.53355
0.82208,0.6351
0.2877,0.9574
0.88097,0.24304
0.53144,0.62884
0.092594,0.74615
0.48354,0.85253
0.3218,0.67086
0.54308,0.96878
0.9567,0.0028657
0.36752,0.079964
0.026461,0.5677
0.73951,0.33741
0.32488,0.607
0.66529,0.12443
0.49785,0.58161
0.85769,0.868
0.74863,0.1307
0.39792,0.3637
0.51411,0.089057
0.58376,0.18274
0.50824,0.6127
0.73387,0.9266
0.72859,0.73821
0.19413,0.0052467
0.45489,0.45347
0.51862,0.55293
0.14909,0.36065
0.78194,0.025072
0.16543,0.67212
0.49522,0.67736
0.25918,0.37848
0.62176,0.43444
0.45711,0.53295
0.25546,0.051928
0.5344,0.23141
0.091621,0.42607
0.56153,0.14278
0.8522,0.98812
0.72749,0.84809
0.5387,0.92807
0.67162,0.87247
0.86068,0.3946
0.55193,0.37701
0.91068,0.025739
0.55675,0.77474
0.85834,0.35219
0.45276,0.19806
0.16062,0.68938
0.23722,0.21204
0.61174,0.11149
0.43372,0.94247
0.60716,0.85516
0.23666,0.86278
0.93352,0.12587
0.70341,0.22949
0.67564,0.84439
0.39364,0.80683
0.6475,0.27647
0.44926,0.31124
0.98997,0.3806
0.093615,0.41848
0.46837,0.065933
0.69368,0.94715
0.94182,0.79026
0.63151,0.65214
0.61712,0.97528
0.64353,0.13074
0.15153,0.51584
0.24467,0.53182
0.55014,0.13187
0.24131,0.64413
0.50406,0.40731
0.80125,0.69172
0.66352,0.69527
0.036773,0.30176
0.20803,0.83208
0.40312,0.77046
0.91824,0.98687
0.60799,0.61217
0.2183,0.36564
0.34892,0.15074
0.26792,0.9757
0.38539,0.70626
0.87828,0.76659
0.55502,0.17736
0.32491,0.24052
0.64854,0.90449
0.6104,0.7338
0.088963,0.87467
0.36681,0.26773
0.93995,0.85182
0.92281,0.82834
0.26086,0.87955
0.26457,0.053751
0.78033,0.25103
0.40191,0.85377
0.88646,0.95294
0.45219,0.13159
0.49699,0.30088
0.37296,0.051909
0.38171,0.54644
0.45809,0.4367
0.71778,0.19677
0.72995,0.20464
0.33613,0.09015
0.4643,0.0045209
0.37771,0.18713
0.06395,0.65135
0.9827,0.59572
0.59629,0.94229
0.45014,0.6402
0.97201,0.44918
0.68865,0.37682
0.48798,0.0087901
0.35735,0.21669
0.43149,0.44319
0.20619,0.33937
0.54485,0.14014
0.9575,0.088411
0.18701,0.0037311
0.7702,0.79767
0.83738,0.29366
0.90831,0.71135
0.63066,0.4435
0.59359,0.29609
0.7726,0.26206
0.27307,0.27524
0.0082376,0.073701
0.26842,0.79219
0.53385,0.30042
0.22514,0.050337
0.91249,0.33609
0.11274,0.86236
0.26634,0.15186
0.4798,0.30955
0.66093,0.53087
0.83595,0.53932
0.63471,0.7945
0.80684,0.060768
0.57242,0.84268
0.49171,0.93104
0.80151,0.75926
0.44105,0.11836
0.04887,0.12596
0.98746,0.3
0.74925,0.37669
0.57864,0.65622
0.33417,0.84668
0.59335,0.77851
0.90164,0.69883
0.84295,0.47873
0.86842,0.39218
0.10364,0.54919
0.78731,0.59503
0.40596,0.059621
0.30697,0.91921
0.02652,0.48258
0.71046,0.073583
0.84363,0.34281
0.049888,0.54072
0.24563,0.60509
0.95016,0.77678
0.11008,0.66148
0.95797,0.65571
0.34539,0.57782
0.88045,0.28745
0.27603,0.77732
0.71445,0.52164
0.049716,0.4706
0.10725,0.1236
0.85899,0.84185
0.42428,0.15535
0.56253,0.76664
0.73272,0.048018
0.96088,0.76359
0.059135,0.35051
0.11957,0.45988
0.1308,0.048536
0.80272,0.2933
0.16017,0.74535
0.52553,0.92603
0.70859,0.75265
0.9904,0.14521
0.61044,0.34698
0.29158,0.89375
0.55088,0.14177
0.54071,0.85119
0.90052,0.47753
0.070929,0.926
0.98375,0.54141
0.90569,0.5281
0.93899,0.84208
0.67186,0.17965
0.72655,0.27617
0.09337,0.15631
0.13547,0.78411
0.81064,0.61359
0.84529,0.63105
0.10297,0.7313
0.7559,0.11836
0.32117,0.97398
0.23824,0.12447
0.8396,0.90171
0.42144,0.079207
0.65996,0.87411
0.035779,0.60486
0.7408,0.84755
0.99757,0.71518
0.38415,0.95988
0.52926,0.19362
0.78416,0.075144
0.1622,0.084132
0.90142,0.96106
0.31029,0.96524
0.67931,0.93228
0.45919,0.68691
0.66418,0.13829
0.6829,0.64775
0.24233,0.40749
0.54373,0.7035
0.16423,0.22471
0.90659,0.9956
0.57272,0.10139
0.84528,0.81811
0.9757,0.68584
0.79637,0.39517
0.55412,0.8914
0.87311,0.38226
0.26755,0.44599
0.94107,0.87239
